idx,domain,context,skill,span,time
703,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":16,""end"":20,""text"":""them"",""labels"":[""need context""]}]",10.061
704,social,Sentence-level,"['Style Register', 'Participant Focus', 'Relational Address']",,10.49
705,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":0,""end"":7,""text"":""They'll"",""labels"":[""need context""]}]",9.189
706,social,Local,"['Idea Development', 'Style Register', 'Reference Consistency']","[{""start"":61,""end"":65,""text"":""them"",""labels"":[""need context""]}]",12.458
707,social,Sentence-level,"['Style Register', 'Logical Connectivity', 'Relational Address']",,6.798
708,,Sentence-level,"['Information Density', 'Style Register', 'Relational Address']",,14.093
709,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":0,""end"":11,""text"":""Another one"",""labels"":[""need context""]}]",6.556
710,social,Local,"['Idea Development', 'Style Register', 'Relational Address']",,23.633
711,social,Universal,"['Terminology Control', 'Style Register', 'Reference Consistency']","[{""start"":17,""end"":29,""text"":""Hugging Face"",""labels"":[""need context""]},{""start"":33,""end"":42,""text"":""The Stack"",""labels"":[""need context""]},{""start"":82,""end"":87,""text"":""repos"",""labels"":[""need context""]}]",15.186
712,social,Extended,"['Terminology Control', 'Style Register', 'Relational Address']","[{""start"":28,""end"":32,""text"":""GDPR"",""labels"":[""need context""]}]",13.695
713,social,Sentence-level,"['Terminology Control', 'Style Register', 'Modality and Attitude']",,21.085
714,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,21.773
715,social,Sentence-level,"['Terminology Control', 'Style Register', 'Reference Consistency']",,8.931
716,social,Sentence-level,"['Terminology Control', 'Style Register', 'Logical Connectivity']","[{""start"":74,""end"":81,""text"":""my-blog"",""labels"":[""need context""]}]",35.27
717,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,16.392
718,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,11.006
719,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']",,22.05
720,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Logical Connectivity']",,19.809
721,social,Sentence-level,"['Idea Development', 'Style Register', 'Reference Consistency']",,15.884
722,social,Sentence-level,"['Style Register', 'Logical Connectivity', 'Relational Address']",,10.684
723,social,Local,"['Idea Development', 'Terminology Control', 'Style Register']","[{""start"":3,""end"":18,""text"":""new impressions"",""labels"":[""need context""]}]",26.995
724,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":0,""end"":6,""text"":""Stumpy"",""labels"":[""need context""]}]",11.493
725,social,Sentence-level,"['Style Register', 'Logical Connectivity', 'Relational Address']",,8.395
726,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":58,""end"":75,""text"":""Stumpy’s crowning"",""labels"":[""need context""]}]",15.576
727,social,Local,"['Idea Development', 'Style Register', 'Relational Address']",,23.461
728,social,Local,"['Idea Development', 'Style Register', 'Participant Focus']",,12.169
729,social,Sentence-level,"['Style Register', 'Modality and Attitude', 'Relational Address']",,8.491
730,social,Sentence-level,"['Style Register', 'Modality and Attitude', 'Relational Address']",,9.924
731,social,Sentence-level,"['Style Register', 'Logical Connectivity', 'Relational Address']",,12.496
732,social,Sentence-level,"['Style Register', 'Logical Connectivity', 'Relational Address']",,8.269
733,social,Sentence-level,"['Terminology Control', 'Style Register', 'Relational Address']",,7.879
734,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":9,""end"":16,""text"":""they’re"",""labels"":[""need context""]}]",10.777
735,social,Sentence-level,"['Idea Development', 'Terminology Control', 'Style Register']",,15.437
736,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,7.028
737,social,Local,"['Terminology Control', 'Style Register', 'Relational Address']",,16.078
738,social,Sentence-level,"['Style Register', 'Participant Focus', 'Relational Address']",,14.864
739,social,Extended,"['Terminology Control', 'Style Register', 'Relational Address']","[{""start"":0,""end"":3,""text"":""lfg"",""labels"":[""need context""]},{""start"":4,""end"":9,""text"":""$sqqq"",""labels"":[""need context""]},{""start"":14,""end"":19,""text"":""$tslq"",""labels"":[""need context""]}]",16.709
740,social,Local,"['Terminology Control', 'Style Register', 'Relational Address']",,10.613
741,social,Extended,"['Terminology Control', 'Style Register', 'Relational Address']","[{""start"":11,""end"":15,""text"":""$big"",""labels"":[""need context""]}]",11.47
742,social,Local,"['Terminology Control', 'Style Register', 'Relational Address']","[{""start"":0,""end"":5,""text"":""$sqqq"",""labels"":[""need context""]}]",15.104
743,social,Universal,"['Terminology Control', 'Style Register', 'Relational Address']","[{""start"":33,""end"":42,""text"":""elon musk"",""labels"":[""need context""]},{""start"":57,""end"":62,""text"":""$tslq"",""labels"":[""need context""]}]",12.265
744,social,Universal,"['Terminology Control', 'Style Register', 'Relational Address']","[{""start"":16,""end"":23,""text"":""twitter"",""labels"":[""need context""]}]",19.843
745,social,Universal,"['Terminology Control', 'Style Register', 'Relational Address']",,17.687
746,social,Local,"['Style Register', 'Reference Consistency', 'Participant Focus']",,6.69
747,social,Extended,"['Terminology Control', 'Style Register', 'Relational Address']","[{""start"":6,""end"":24,""text"":""Trimming The Herbs"",""labels"":[""need context""]}]",45.031
748,social,Sentence-level,"['Terminology Control', 'Style Register', 'Relational Address']",,8.663
749,social,Sentence-level,"['Style Register', 'Logical Connectivity', 'Relational Address']",,11.349
750,social,Local,"['Style Register', 'Reference Consistency', 'Logical Connectivity']","[{""start"":31,""end"":33,""text"":""it"",""labels"":[""need context""]}]",12.129
751,social,Extended,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":97,""end"":109,""text"":""Mario stuff,"",""labels"":[""need context""]},{""start"":142,""end"":160,""text"":""Trimming the Herbs"",""labels"":[""need context""]}]",23.794
752,social,Extended,"['Terminology Control', 'Style Register', 'Logical Connectivity']","[{""start"":48,""end"":51,""text"":""TAS"",""labels"":[""need context""]}]",12.755
753,social,Extended,"['Terminology Control', 'Style Register', 'Logical Connectivity']",,12.863
754,social,Universal,"['Terminology Control', 'Style Register', 'Relational Address']","[{""start"":4,""end"":23,""text"":""Super Mario Maker 1"",""labels"":[""need context""]}]",8.136
755,social,Universal,"['Terminology Control', 'Style Register', 'Relational Address']","[{""start"":56,""end"":74,""text"":""Trimming the Herbs"",""labels"":[""need context""]}]",16.547
756,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,14.584
757,social,Sentence-level,"['Terminology Control', 'Style Register', 'Relational Address']",,8.485
758,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,5.987
759,social,Sentence-level,"['Terminology Control', 'Style Register', 'Participant Focus']",,13.788
760,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,5.079
761,social,Local,"['Style Register', 'Reference Consistency', 'Logical Connectivity']","[{""start"":14,""end"":18,""text"":""they"",""labels"":[""need context""]}]",11.604
762,,Extended,"['Style Register', 'Reference Consistency', 'Logical Connectivity']","[{""start"":26,""end"":51,""text"":""Terry Prachet boots thing"",""labels"":[""need context""]}]",29.825
763,social,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,3.807
764,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,7.307
765,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":0,""end"":2,""text"":""It"",""labels"":[""need context""]}]",10.984
766,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,14.736
767,social,Sentence-level,"['Style Register', 'Logical Connectivity', 'Relational Address']",,9.272
768,social,Sentence-level,"['Idea Development', 'Style Register', 'Relational Address']",,6.186
769,social,Sentence-level,"['Terminology Control', 'Style Register', 'Relational Address']",,8.049
770,social,Sentence-level,"['Idea Development', 'Terminology Control', 'Style Register']",,23.235
771,social,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":0,""end"":2,""text"":""It"",""labels"":[""need context""]}]",23.284
772,literary,Local,"['Style Register', 'Participant Focus', 'Relational Address']",,8.573
773,literary,Local,"['Idea Development', 'Reference Consistency', 'Modality and Attitude']","[{""start"":0,""end"":12,""text"":""The creature"",""labels"":[""need context""]}]",32.731
774,literary,Sentence-level,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']",,14.549
775,literary,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":16,""end"":20,""text"":""THEM"",""labels"":[""need context""]}]",7.384
776,literary,Local,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":9,""end"":14,""text"":""THEIR"",""labels"":[""need context""]}]",7.246
777,literary,Sentence-level,"['Style Register', 'Modality and Attitude', 'Relational Address']",,8.558
778,literary,Sentence-level,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']",,15.401
779,literary,Local,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']","[{""start"":0,""end"":14,""text"":""The dark beast"",""labels"":[""need context""]}]",17.842
780,literary,Local,"['Idea Development', 'Reference Consistency', 'Modality and Attitude']","[{""start"":0,""end"":12,""text"":""The creature"",""labels"":[""need context""]}]",14.939
781,literary,Local,"['Idea Development', 'Reference Consistency', 'Modality and Attitude']","[{""start"":0,""end"":2,""text"":""It"",""labels"":[""need context""]}]",9.481
782,literary,Local,"['Idea Development', 'Reference Consistency', 'Modality and Attitude']","[{""start"":22,""end"":34,""text"":""the creature"",""labels"":[""need context""]}]",12.971
783,literary,Local,"['Idea Development', 'Reference Consistency', 'Modality and Attitude']","[{""start"":37,""end"":48,""text"":""the monster"",""labels"":[""need context""]}]",12.303
784,literary,Sentence-level,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']",,8.364
785,literary,Local,"['Idea Development', 'Reference Consistency', 'Modality and Attitude']",,12.868
786,literary,Sentence-level,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']",,10.16
787,literary,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,16.226
788,literary,Sentence-level,"['Reference Consistency', 'Participant Focus', 'Modality and Attitude']",,16.605
789,literary,Local,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']","[{""start"":20,""end"":23,""text"":""she"",""labels"":[""need context""]},{""start"":0,""end"":3,""text"":""She"",""labels"":[""need context""]}]",13.303
790,literary,Local,"['Reference Consistency', 'Participant Focus', 'Modality and Attitude']",,10.148
791,literary,Sentence-level,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']",,9.362
792,literary,Sentence-level,"['Information Density', 'Participant Focus', 'Modality and Attitude']",,17.236
793,literary,Extended,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']","[{""start"":0,""end"":19,""text"":""And in said shadows"",""labels"":[""need context""]}]",16.212
794,literary,Sentence-level,"['Reference Consistency', 'Participant Focus', 'Modality and Attitude']",,37.81
795,literary,Local,"['Idea Development', 'Reference Consistency', 'Modality and Attitude']","[{""start"":0,""end"":3,""text"":""She"",""labels"":[""need context""]},{""start"":61,""end"":64,""text"":""her"",""labels"":[""need context""]}]",12.1
796,literary,Local,"['Reference Consistency', 'Participant Focus', 'Modality and Attitude']",,19.278
797,literary,Local,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']","[{""start"":60,""end"":72,""text"":""the monster,"",""labels"":[""need context""]},{""start"":83,""end"":85,""text"":""it"",""labels"":[""need context""]}]",15.058
798,literary,Local,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']","[{""start"":39,""end"":50,""text"":""the monster"",""labels"":[""need context""]}]",10.11
799,literary,Sentence-level,"['Idea Development', 'Reference Consistency', 'Modality and Attitude']",,17.609
800,literary,Local,"['Reference Consistency', 'Participant Focus', 'Modality and Attitude']","[{""start"":19,""end"":32,""text"":""the creature "",""labels"":[""need context""]}]",8.413
801,literary,Extended,"['Style Register', 'Reference Consistency', 'Relational Address']","[{""start"":62,""end"":77,""text"":""Thanto kat'olon"",""labels"":[""need context""]}]",30.57
802,literary,Local,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']","[{""start"":70,""end"":78,""text"":""his body"",""labels"":[""need context""]},{""start"":0,""end"":8,""text"":""His eyes"",""labels"":[""need context""]}]",23.654
803,literary,Local,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']","[{""start"":12,""end"":14,""text"":""he"",""labels"":[""need context""]}]",13.055
804,literary,Sentence-level,"['Reference Consistency', 'Participant Focus', 'Modality and Attitude']",,9.971
805,literary,Local,"['Reference Consistency', 'Participant Focus', 'Modality and Attitude']","[{""start"":0,""end"":4,""text"":""They"",""labels"":[""need context""]}]",20.129
806,literary,Sentence-level,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']",,6.17
807,literary,Sentence-level,"['Reference Consistency', 'Logical Connectivity', 'Modality and Attitude']",,6.417
808,literary,Sentence-level,"['Style Register', 'Reference Consistency', 'Relational Address']",,4.68
